650912.3359999999,4176573.758,0
650911.7424999999,4176573.3225000002,1
650910.54,4176572.3700000006,2
650908.9533333333,4176570.9233333333,3
650906.5866666666,4176569.1366666667,4
650903.4633333334,4176567.02,5
650899.3049999999,4176563.885,6
650894.4700000001,4176560.2100000004,7
650889.71,4176556.4800000004,8
650884.5233333334,4176552.3833333333,9
650879.0133333333,4176547.973333333,10
650873.1833333332,4176543.3066666666,11
650867.1133333333,4176538.44,12
650860.0075,4176532.7625,13
650852.6733333333,4176526.9266666663,14
650845.98,4176521.61,15
650839.1633333333,4176516.2300000004,16
650832.2266666667,4176510.7633333337,17
650825.2066666667,4176505.2266666666,18
650817.1975,4176498.9225000003,19
650809.11,4176492.5766666667,20
650801.8666666667,4176486.8966666665,21
650794.5866666667,4176481.1799999997,22
650787.2733333333,4176475.453333333,23
650779.92,4176469.68,24
650771.6325,4176463.1874999995,25
650763.31,4176456.66,26
650755.91,4176450.846666667,27
650748.4699999999,4176445.013333333,28
650741.04,4176439.1833333336,29
650733.5766666667,4176433.3266666667,30
650725.1649999999,4176426.7275,31
650716.7400000001,4176420.096666666,32
650709.2566666667,4176414.22,33
650701.7399999999,4176408.3166666664,34
650694.2466666667,4176402.4333333336,35
650686.7366666667,4176396.5400000005,36
650678.3025,4176389.91,37
650669.84,4176383.266666667,38
650662.33,4176377.3599999994,39
650654.79,4176371.4433333334,40
650647.2599999999,4176365.533333333,41
650639.7266666666,4176359.6133333333,42
650631.2375,4176352.945,43
650622.7433333333,4176346.26,44
650615.2066666667,4176340.3266666667,45
650607.6766666668,4176334.4133333336,46
650600.1366666667,4176328.486666667,47
650592.6033333333,4176322.5666666664,48
650584.115,4176315.9025,49
650575.6533333333,4176309.2433333336,50
650568.11,4176303.32,51
650560.5666666668,4176297.3866666667,52
650553.0,4176291.4533333336,53
650545.4666666667,4176285.53,54
650536.9625,4176278.8599999994,55
650528.4699999999,4176272.196666667,56
650520.9133333333,4176266.266666667,57
650513.3766666667,4176260.3499999996,58
650505.8233333332,4176254.403333333,59
650498.2766666667,4176248.47,60
650489.7975000001,4176241.795,61
650481.31,4176235.1200000006,62
650473.7733333333,4176229.19,63
650466.2133333334,4176223.2433333336,64
650458.66,4176217.3066666666,65
650451.1133333334,4176211.3733333335,66
650442.6125,4176204.6825,67
650434.1233333333,4176198.01,68
650426.5733333334,4176192.0766666667,69
650419.0299999999,4176186.14,70
650411.5100000001,4176180.206666667,71
650403.9533333333,4176174.2833333337,72
650395.4600000001,4176167.6100000003,73
650386.9500000001,4176160.9233333333,74
650379.3933333334,4176155.0033333334,75
650371.8266666667,4176149.0566666666,76
650364.2600000001,4176143.1199999996,77
650356.68,4176137.1799999997,78
650348.2125,4176130.5075,79
650339.7400000001,4176123.8333333335,80
650332.1866666666,4176117.8966666665,81
650324.6566666667,4176111.956666667,82
650317.1033333333,4176106.0433333335,83
650309.5533333333,4176100.1,84
650302.0233333334,4176094.1733333333,85
650293.5025000001,4176087.4825,86
650285.0233333333,4176080.81,87
650277.4466666667,4176074.8800000004,88
650269.91,4176068.936666666,89
650262.37,4176063.016666666,90
650254.8166666668,4176057.073333333,91
650246.3325,4176050.395,92
650237.8366666667,4176043.73,93
650230.3133333334,4176037.783333333,94
650222.7566666667,4176031.8733333335,95
650215.2133333334,4176025.9500000007,96
650207.6766666668,4176020.0066666664,97
650199.18,4176013.3524999996,98
650190.6933333332,4176006.6666666665,99
650183.14,4176000.7533333334,100
650175.5833333334,4175994.8333333335,101
650168.0533333333,4175988.8733333335,102
650160.4666666667,4175982.9533333336,103
650152.9666666667,4175977.03,104
650144.4575,4175970.3600000003,105
650136.0,4175963.7133333334,106
650128.4233333335,4175957.76,107
650120.8733333333,4175951.846666666,108
650113.3233333334,4175945.8866666667,109
650104.8075,4175939.2325000004,110
650096.2999999999,4175932.5566666666,111
650088.7600000001,4175926.606666667,112
650081.2,4175920.6933333334,113
650073.6766666668,4175914.733333333,114
650066.1033333333,4175908.823333333,115
650057.6300000001,4175902.1500000004,116
650049.1366666667,4175895.4633333334,117
650041.58,4175889.563333333,118
650034.0066666667,4175883.6099999994,119
650026.4400000001,4175877.6766666663,120
650018.8733333334,4175871.7533333334,121
650010.3725,4175865.0549999997,122
650001.9033333333,4175858.4066666667,123
649994.3333333334,4175852.4766666666,124
649986.81,4175846.533333333,125
649979.2600000001,4175840.6200000006,126
649971.7199999999,4175834.676666667,127
649964.14,4175828.74,128
649955.66,4175822.0925,129
649947.1666666666,4175815.4133333336,130
649939.6233333333,4175809.4766666666,131
649932.0533333333,4175803.526666667,132
649924.4966666667,4175797.59,133
649916.0175,4175790.9225000003,134
649907.5066666667,4175784.23,135
649899.9866666667,4175778.3200000003,136
649892.4400000001,4175772.3866666667,137
649884.9400000001,4175766.486666667,138
649877.3333333334,4175760.563333333,139
649869.8233333334,4175754.6133333333,140
649861.2825,4175747.955,141
649852.7599999999,4175741.2866666666,142
649845.2533333333,4175735.3366666664,143
649837.6233333333,4175729.3966666665,144
649830.1,4175723.446666667,145
649822.5233333334,4175717.5033333334,146
649814.0125,4175710.84,147
649805.5666666665,4175704.16,148
649797.9566666665,4175698.233333333,149
649790.4466666667,4175692.33,150
649782.8866666667,4175686.3800000004,151
649775.2966666667,4175680.456666667,152
649766.8175,4175673.7625,153
649758.3133333334,4175667.1,154
649750.7399999999,4175661.153333334,155
649743.2333333333,4175655.216666667,156
649735.6166666667,4175649.2933333335,157
649728.12,4175643.346666666,158
649719.5775000001,4175636.6849999996,159
649711.11,4175630.0433333335,160
649703.57,4175624.0866666674,161
649695.9899999999,4175618.19,162
649688.48,4175612.2466666666,163
649680.8933333333,4175606.303333333,164
649672.3825000001,4175599.6300000004,165
649663.9166666666,4175592.953333333,166
649656.3233333334,4175587.02,167
649648.8033333333,4175581.0733333337,168
649641.2466666666,4175575.14,169
649633.6766666666,4175569.22,170
649625.23,4175562.5525,171
649616.7033333333,4175555.8866666667,172
649609.18,4175549.9766666666,173
649601.63,4175544.03,174
649594.04,4175538.096666666,175
649586.5333333333,4175532.15,176
649577.985,4175525.4975,177
649569.4766666667,4175518.81,178
649561.9433333334,4175512.9233333333,179
649554.3466666666,4175506.9299999997,180
649546.86,4175501.0399999996,181
649539.2366666667,4175495.07,182
649530.8075,4175488.3975000004,183
649522.2833333333,4175481.7300000004,184
649514.73,4175475.766666667,185
649507.1733333333,4175469.8200000003,186
649499.5966666667,4175463.9066666667,187
649492.08,4175457.92,188
649483.5575000001,4175451.2800000003,189
649475.0499999999,4175444.5933333337,190
649467.5433333335,4175438.6466666665,191
649459.9433333334,4175432.75,192
649452.4366666666,4175426.7733333334,193
649444.85,4175420.873333333,194
649436.3625,4175414.18,195
649427.91,4175407.5066666664,196
649420.3033333333,4175401.61,197
649412.7733333333,4175395.6233333335,198
649405.1933333334,4175389.72,199
