651711.902,4176573.508,0
651711.3075,4176573.0675,1
651710.1033333334,4176572.1166666667,2
651708.5166666667,4176570.6633333336,3
651706.15,4176568.8866666667,4
651703.02,4176566.77,5
651698.87,4176563.625,6
651694.0333333333,4176559.953333333,7
651689.27,4176556.216666667,8
651684.0933333334,4176552.1233333335,9
651678.5766666667,4176547.716666667,10
651672.7433333333,4176543.0500000003,11
651666.6699999999,4176538.1799999997,12
651659.5675,4176532.5025,13
651652.2333333334,4176526.6666666665,14
651645.54,4176521.35,15
651638.7233333333,4176515.966666667,16
651631.7966666667,4176510.4966666666,17
651624.7766666667,4176504.966666667,18
651616.765,4176498.6550000003,19
651608.68,4176492.31,20
651601.4333333332,4176486.6266666665,21
651594.1533333333,4176480.9166666665,22
651586.8366666667,4176475.1833333336,23
651579.4900000001,4176469.4133333336,24
651571.2100000001,4176462.9200000004,25
651562.88,4176456.39,26
651555.48,4176450.5833333335,27
651548.04,4176444.7466666666,28
651540.61,4176438.9133333336,29
651533.1466666667,4176433.063333333,30
651524.7300000001,4176426.455,31
651516.3033333333,4176419.83,32
651508.8233333332,4176413.946666667,33
651501.31,4176408.0433333335,34
651493.8066666668,4176402.16,35
651486.2999999999,4176396.2566666664,36
651477.8675,4176389.63,37
651469.41,4176382.986666667,38
651461.8966666666,4176377.08,39
651454.36,4176371.16,40
651446.8333333334,4176365.25,41
651439.2966666667,4176359.3366666664,42
651430.8125,4176352.6625,43
651422.32,4176345.9766666666,44
651414.7733333334,4176340.046666667,45
651407.2433333333,4176334.126666667,46
651399.71,4176328.2033333336,47
651392.1833333333,4176322.283333333,48
651383.695,4176315.6125,49
651375.2333333334,4176308.956666667,50
651367.6900000001,4176303.033333333,51
651360.14,4176297.1,52
651352.5833333333,4176291.1633333336,53
651345.0433333333,4176285.2466666666,54
651336.5549999999,4176278.5749999997,55
651328.0499999999,4176271.91,56
651320.5100000001,4176265.9766666666,57
651312.9500000001,4176260.06,58
651305.4033333334,4176254.1099999994,59
651297.87,4176248.1799999997,60
651289.3674999999,4176241.505,61
651280.8966666667,4176234.8333333335,62
651273.3533333333,4176228.89,63
651265.7933333335,4176222.9633333334,64
651258.2466666667,4176217.0066666664,65
651250.69,4176211.0833333335,66
651242.1975,4176204.3975,67
651233.71,4176197.716666667,68
651226.1566666666,4176191.776666666,69
651218.6233333334,4176185.8433333337,70
651211.08,4176179.9166666665,71
