650383.26,4176255.4340000004,0
650382.8025,4176255.1125000003,1
650381.7033333333,4176254.263333333,2
650380.2433333333,4176252.9233333333,3
650378.0300000001,4176251.206666667,4
650375.03,4176249.17,5
650371.4866666667,4176246.516666666,6
650366.8,4176242.9725,7
650361.57,4176238.89,8
650356.4633333334,4176234.8633333333,9
650351.0233333334,4176230.5133333337,10
650345.2633333333,4176225.893333333,11
650339.2366666667,4176221.0766666667,12
650332.1725,4176215.4324999996,13
650324.88,4176209.626666667,14
650318.2166666667,4176204.33,15
650311.42,4176198.9433333334,16
650304.49,4176193.47,17
650297.4666666667,4176187.926666667,18
650289.47,4176181.6449999996,19
650281.4,4176175.31,20
650274.1733333333,4176169.643333333,21
650266.9,4176163.936666666,22
650259.6033333334,4176158.216666667,23
650252.2533333333,4176152.4566666665,24
650243.9824999999,4176145.965,25
650235.66,4176139.436666667,26
650228.2600000001,4176133.6366666667,27
650220.8333333333,4176127.803333333,28
650213.38,4176121.9599999995,29
650205.9066666667,4176116.0866666664,30
650198.4466666667,4176110.223333333,31
650190.015,4176103.6100000003,32
650181.59,4176097.0066666664,33
650174.1,4176091.1199999996,34
650166.6066666667,4176085.236666667,35
650159.1033333334,4176079.34,36
650151.6,4176073.4433333334,37
650143.1375,4176066.7925,38
650134.68,4176060.15,39
650127.1433333334,4176054.236666667,40
650119.6033333333,4176048.313333333,41
650112.0566666666,4176042.3800000004,42
650104.5099999999,4176036.4433333334,43
650096.0425,4176029.7849999997,44
650087.56,4176023.1166666667,45
650080.0300000001,4176017.2033333336,46
650072.4833333334,4176011.276666666,47
650064.9666666667,4176005.36,48
650057.4266666668,4175999.44,49
650048.9475,4175992.7625,50
650040.4466666667,4175986.09,51
650032.9133333334,4175980.16,52
650025.36,4175974.223333333,53
650017.81,4175968.303333333,54
650010.2566666667,4175962.366666667,55
650001.765,4175955.7100000004,56
649993.2800000001,4175949.033333333,57
649985.7366666667,4175943.096666666,58
649978.1833333333,4175937.1666666665,59
649970.65,4175931.23,60
649963.1033333333,4175925.31,61
649955.5533333333,4175919.3599999994,62
649948.0033333333,4175913.4233333333,63
649939.5025000001,4175906.75,64
649931.02,4175900.06,65
649923.4699999999,4175894.1199999996,66
649914.985,4175887.4475000002,67
649906.5033333334,4175880.763333333,68
649898.9733333333,4175874.8433333333,69
649891.42,4175868.91,70
649883.8866666666,4175862.9766666666,71
649876.3166666668,4175857.046666667,72
649868.7800000001,4175851.103333333,73
649861.21,4175845.1666666665,74
649852.6925,4175838.4925,75
649844.1666666666,4175831.81,76
649836.6233333334,4175825.8866666667,77
649829.07,4175819.9533333336,78
649821.5433333333,4175814.0366666666,79
649814.0033333333,4175808.09,80
649805.52,4175801.4349999996,81
649797.0333333333,4175794.75,82
649789.4966666667,4175788.823333333,83
649781.92,4175782.8666666667,84
649774.3866666666,4175776.9299999997,85
649766.8133333334,4175771.0033333334,86
649758.3375,4175764.3125,87
649749.8433333334,4175757.64,88
649742.2966666667,4175751.7100000004,89
649734.7666666666,4175745.773333333,90
649727.1999999998,4175739.8433333333,91
649719.7000000001,4175733.91,92
649711.1799999999,4175727.23,93
649702.7033333334,4175720.56,94
649695.16,4175714.6466666665,95
649687.62,4175708.696666667,96
649680.0466666667,4175702.776666667,97
649672.5033333333,4175696.846666666,98
649664.025,4175690.17,99
649655.52,4175683.51,100
649647.9733333333,4175677.5500000003,101
649640.4366666666,4175671.653333334,102
649632.8866666666,4175665.723333333,103
649625.3733333334,4175659.7900000005,104
649616.8575,4175653.125,105
